973	658152.50	5734655.00
974	658152.85	5734656.97
975	658153.19	5734658.94
976	658153.54	5734660.91
977	658153.88	5734662.88
978	658154.22	5734664.85
979	658154.57	5734666.82
980	658154.91	5734668.79
981	658155.26	5734670.76
982	658155.60	5734672.73
983	658155.94	5734674.70
984	658156.29	5734676.67
985	658156.63	5734678.64
986	658156.98	5734680.61
987	658157.32	5734682.58
988	658157.66	5734684.55
989	658158.01	5734686.52
990	658158.35	5734688.49
991	658158.69	5734690.46
992	658159.04	5734692.43
993	658159.38	5734694.40
994	658159.73	5734696.38
995	658160.07	5734698.35
996	658160.41	5734700.32
997	658160.76	5734702.29
998	658161.10	5734704.26
999	658161.45	5734706.23
1000	658161.79	5734708.20
1001	658162.13	5734710.17
1002	658162.48	5734712.14
1003	658162.82	5734714.11
1004	658163.17	5734716.08
1005	658163.51	5734718.05
1006	658163.85	5734720.02
1007	658164.20	5734721.99
1008	658164.54	5734723.96
1009	658164.89	5734725.93
1010	658165.23	5734727.90
1011	658165.57	5734729.87
1012	658165.92	5734731.84
1013	658166.26	5734733.81
1014	658166.60	5734735.78
1015	658166.95	5734737.75
1016	658167.29	5734739.72
1017	658167.64	5734741.69
1018	658167.98	5734743.66
1019	658168.32	5734745.63
1020	658168.67	5734747.60
1021	658169.01	5734749.57
1022	658169.36	5734751.54
1023	658169.70	5734753.51
1024	658170.04	5734755.48
1025	658170.39	5734757.45
1026	658170.73	5734759.42
1027	658171.08	5734761.39
1028	658171.42	5734763.36
1029	658171.76	5734765.33
1030	658172.11	5734767.30
1031	658172.45	5734769.27
1032	658172.80	5734771.24
1033	658173.14	5734773.21
1034	658173.48	5734775.18
1035	658173.83	5734777.15
1036	658174.17	5734779.12
1037	658174.52	5734781.09
1038	658174.86	5734783.06
1039	658175.20	5734785.03
1040	658175.55	5734787.00
1041	658175.89	5734788.97
1042	658176.23	5734790.95
1043	658176.58	5734792.92
1044	658176.92	5734794.89
1045	658177.27	5734796.86
1046	658177.61	5734798.83
1047	658177.95	5734800.80
1048	658178.30	5734802.77
1049	658178.64	5734804.74
1050	658178.99	5734806.71
1051	658179.33	5734808.68
1052	658179.67	5734810.65
1053	658180.02	5734812.62
1054	658180.36	5734814.59
1055	658180.71	5734816.56
1056	658181.05	5734818.53
1057	658181.39	5734820.50
1058	658181.74	5734822.47
1059	658182.08	5734824.44
1060	658182.43	5734826.41
1061	658182.77	5734828.38
1062	658183.11	5734830.35
1063	658183.46	5734832.32
1064	658183.80	5734834.29
1065	658184.14	5734836.26
1066	658184.49	5734838.23
1067	658184.83	5734840.20
1068	658185.18	5734842.17
1069	658185.52	5734844.14
1070	658185.86	5734846.11
1071	658186.21	5734848.08
